sorszam,szk_nev,evk,evk_nev,cim,akadaly,szamlKijelolt,atjKijelolt,telepSzintu,indulo,honos,osszesen,maz,taz,version
022,"Budapest XIII. kerület, 022. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1133 Budapest 13, Tutaj utca 7-11. (Pannónia Ált.Isk.)",I,N,N,N,1213,1212,1212,01,013,01131852
023,"Budapest XIII. kerület, 023. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1133 Budapest 13, Tutaj utca 7-11. (Pannónia Ált.Isk.)",I,N,N,N,1197,1196,1196,01,013,01131852
024,"Budapest XIII. kerület, 024. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1133 Budapest 13, Tutaj utca 7-11. (Pannónia Ált.Isk.)",I,N,N,N,1142,1142,1142,01,013,01131852
025,"Budapest XIII. kerület, 025. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Kassák Lajos utca 17. (Meséskert Tagóvoda)",I,N,N,N,851,853,853,01,013,01131852
026,"Budapest XIII. kerület, 026. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Kassák Lajos utca 17. (Meséskert Tagóvoda)",I,N,N,N,977,977,977,01,013,01131852
027,"Budapest XIII. kerület, 027. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Dózsa György út 136. (Ének-zenei Ált.Isk.)",N,N,N,N,1173,1173,1173,01,013,01131852
028,"Budapest XIII. kerület, 028. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1133 Budapest 13, Kárpát utca 49-53. (Berzsenyi Dániel Gimnázium)",I,N,N,N,890,893,893,01,013,01131852
029,"Budapest XIII. kerület, 029. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Vizafogó sétány 2. (Vizafogó Általános Iskola)",I,N,N,N,995,995,995,01,013,01131852
030,"Budapest XIII. kerület, 030. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Vizafogó sétány 2. (Vizafogó Általános Iskola)",I,N,N,N,981,981,981,01,013,01131852
031,"Budapest XIII. kerület, 031. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Vizafogó sétány 2. (Vizafogó Általános Iskola)",I,N,N,N,948,945,945,01,013,01131852
032,"Budapest XIII. kerület, 032. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Vizafogó sétány 2. (Vizafogó Általános Iskola)",I,N,N,N,949,948,948,01,013,01131852
033,"Budapest XIII. kerület, 033. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Vizafogó sétány 2. (Vizafogó Általános Iskola)",I,N,N,N,995,995,995,01,013,01131852
034,"Budapest XIII. kerület, 034. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1133 Budapest 13, Kárpát utca 49-53. (Berzsenyi Dániel Gimnázium)",I,N,N,I,1121,1119,1119,01,013,01131852
035,"Budapest XIII. kerület, 035. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1133 Budapest 13, Visegrádi utca 96/B (Idősek Klubja)",I,N,N,N,1096,1098,1098,01,013,01131852
036,"Budapest XIII. kerület, 036. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Váci út 57. (PRIZMA Általános Iskola)",N,N,N,N,1089,1088,1088,01,013,01131852
037,"Budapest XIII. kerület, 037. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Váci út 57. (PRIZMA Általános Iskola)",N,N,N,N,1168,1168,1168,01,013,01131852
038,"Budapest XIII. kerület, 038. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Váci út 57. (PRIZMA Általános Iskola)",N,N,N,N,1061,1061,1061,01,013,01131852
039,"Budapest XIII. kerület, 039. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Tüzér utca 56-58. (Prevenciós Központ)",I,N,N,N,1228,1230,1230,01,013,01131852
040,"Budapest XIII. kerület, 040. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Dózsa György út 136. (Ének-zenei Ált.Isk.)",N,N,N,N,818,817,817,01,013,01131852
041,"Budapest XIII. kerület, 041. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Kassák Lajos utca 38. (Idősek Klubja)",N,N,N,N,945,945,945,01,013,01131852
042,"Budapest XIII. kerület, 042. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Tüzér utca 56-58. (Prevenciós Központ)",I,N,N,N,1022,1021,1021,01,013,01131852
043,"Budapest XIII. kerület, 043. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Dózsa György út 136. (Ének-zenei Ált.Isk.)",N,N,N,N,697,698,698,01,013,01131852
044,"Budapest XIII. kerület, 044. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Dózsa György út 136. (Ének-zenei Ált.Isk.)",N,N,N,N,975,975,975,01,013,01131852
045,"Budapest XIII. kerület, 045. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1134 Budapest 13, Tüzér utca 56-58. (Prevenciós Központ)",I,N,N,N,1027,1030,1030,01,013,01131852
046,"Budapest XIII. kerület, 046. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Szegedi út 17. (Szakorvosi Rendelő)",I,N,N,N,949,948,948,01,013,01131852
047,"Budapest XIII. kerület, 047. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Szegedi út 17. (Szakorvosi Rendelő)",I,N,N,N,1095,1095,1095,01,013,01131852
048,"Budapest XIII. kerület, 048. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1135 Budapest 13, Petneházy utca 69-71. (Napraforgó Tagóvoda)",I,N,N,N,1264,1262,1262,01,013,01131852
049,"Budapest XIII. kerület, 049. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Szegedi út 17. (Szakorvosi Rendelő)",I,N,N,N,1139,1139,1139,01,013,01131852
050,"Budapest XIII. kerület, 050. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1135 Budapest 13, Csata utca 20. (Csata Utcai Általános Iskola)",N,N,N,N,1022,1022,1022,01,013,01131852
051,"Budapest XIII. kerület, 051. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1135 Budapest 13, Csata utca 20. (Csata Utcai Általános Iskola)",N,N,N,N,1043,1043,1043,01,013,01131852
052,"Budapest XIII. kerület, 052. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Pap Károly utca 10. (Háziorvosi Rendelő)",I,N,N,N,1001,1000,1000,01,013,01131852
053,"Budapest XIII. kerület, 053. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Lomb utca 20. (PRIZMA Óvoda)",I,N,N,N,1092,1094,1094,01,013,01131852
054,"Budapest XIII. kerület, 054. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Karikás Frigyes utca 3. (Hunyadi M. Ált.Isk.)",N,N,N,N,886,886,886,01,013,01131852
055,"Budapest XIII. kerület, 055. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Karikás Frigyes utca 3. (Hunyadi M. Ált.Isk.)",N,N,N,N,869,869,869,01,013,01131852
056,"Budapest XIII. kerület, 056. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Karikás Frigyes utca 3. (Hunyadi M. Ált.Isk.)",N,N,N,N,757,757,757,01,013,01131852
057,"Budapest XIII. kerület, 057. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Karikás Frigyes utca 3. (Hunyadi M. Ált.Isk.)",N,N,N,N,1137,1138,1138,01,013,01131852
058,"Budapest XIII. kerület, 058. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Petneházy utca 69-71. (Napraforgó Tagóvoda)",I,N,N,N,1254,1250,1250,01,013,01131852
059,"Budapest XIII. kerület, 059. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Országbíró u. 10. (Pitypang Tagóvoda)",I,N,N,N,1191,1193,1193,01,013,01131852
060,"Budapest XIII. kerület, 060. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Országbíró u. 10. (Pitypang Tagóvoda)",I,N,N,N,1036,1036,1036,01,013,01131852
061,"Budapest XIII. kerület, 061. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Pap Károly utca 22/C (Idősek Klubja)",I,N,N,N,911,910,910,01,013,01131852
062,"Budapest XIII. kerület, 062. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Országbíró u. 10. (Pitypang Tagóvoda)",I,I,N,N,713,711,711,01,013,01131852
063,"Budapest XIII. kerület, 063. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Országbíró u. 10. (Pitypang Tagóvoda)",I,N,N,N,1362,1363,1363,01,013,01131852
064,"Budapest XIII. kerület, 064. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1131 Budapest 13, Futár utca 18. (Eötvös József Általános Iskola)",I,N,N,N,1119,1116,1116,01,013,01131852
065,"Budapest XIII. kerület, 065. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1131 Budapest 13, Futár utca 18. (Eötvös József Általános Iskola)",I,N,N,N,904,903,903,01,013,01131852
066,"Budapest XIII. kerület, 066. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1131 Budapest 13, Futár utca 18. (Eötvös József Általános Iskola)",I,N,N,N,877,877,877,01,013,01131852
067,"Budapest XIII. kerület, 067. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1131 Budapest 13, Futár utca 18. (Eötvös József Általános Iskola)",I,N,N,N,1150,1150,1150,01,013,01131852
068,"Budapest XIII. kerület, 068. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1131 Budapest 13, Futár utca 18. (Eötvös József Általános Iskola)",I,N,N,N,1216,1216,1216,01,013,01131852
069,"Budapest XIII. kerület, 069. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1131 Budapest 13, Futár utca 18. (Eötvös József Általános Iskola)",I,N,N,N,1122,1123,1123,01,013,01131852
070,"Budapest XIII. kerület, 070. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Fiastyúk utca 47-49. (Hegedüs G. Ált.Isk.)",I,N,N,N,889,889,889,01,013,01131852
071,"Budapest XIII. kerület, 071. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Röppentyű utca 62. (Ady Endre Gimnázium)",N,N,N,N,1146,1145,1145,01,013,01131852
072,"Budapest XIII. kerület, 072. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Fiastyúk utca 47-49. (Hegedüs G. Ált.Isk.)",I,N,N,N,750,751,751,01,013,01131852
073,"Budapest XIII. kerület, 073. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Fiastyúk utca 47-49. (Hegedüs G. Ált.Isk.)",I,N,N,N,1168,1167,1167,01,013,01131852
074,"Budapest XIII. kerület, 074. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Nővér utca 15-17. (Németh László Gimnázium)",I,N,N,N,1041,1042,1042,01,013,01131852
075,"Budapest XIII. kerület, 075. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1131 Budapest 13, Jász utca 130. (Idősek Klubja)",I,N,N,N,924,924,924,01,013,01131852
076,"Budapest XIII. kerület, 076. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1131 Budapest 13, Jász utca 130. (Idősek Klubja)",I,N,N,N,1345,1344,1344,01,013,01131852
077,"Budapest XIII. kerület, 077. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1139 Budapest 13, Nővér utca 15-17. (Németh László Gimnázium)",I,N,N,N,1194,1196,1196,01,013,01131852
078,"Budapest XIII. kerület, 078. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1138 Budapest 13, Újpalotai út 9-11. (Frim Jakab Napköziotthon)",I,N,N,N,879,879,879,01,013,01131852
079,"Budapest XIII. kerület, 079. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1138 Budapest 13, Újpalotai út 14. (Idősek Klubja)",N,N,N,N,1161,1162,1162,01,013,01131852
080,"Budapest XIII. kerület, 080. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1131 Budapest 13, Gyöngyösi sétány 7. (Számítástechnikai Ált.Isk.)",N,N,N,N,1004,1004,1004,01,013,01131852
081,"Budapest XIII. kerület, 081. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1138 Budapest 13, Újpalotai út 9-11. (Frim Jakab Napköziotthon)",I,N,N,N,770,770,770,01,013,01131852
082,"Budapest XIII. kerület, 082. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1139 Budapest 13, Nővér utca 15-17. (Németh László Gimnázium)",I,N,N,N,1276,1275,1275,01,013,01131852
083,"Budapest XIII. kerület, 083. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1131 Budapest 13, Tomori utca 2. (Tomori Pál Általános Iskola)",N,N,N,N,1338,1337,1337,01,013,01131852
084,"Budapest XIII. kerület, 084. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1131 Budapest 13, Madarász Viktor utca 3. (Madarász Viktor Tagóvoda)",I,N,N,N,1160,1157,1157,01,013,01131852
085,"Budapest XIII. kerület, 085. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1131 Budapest 13, Madarász Viktor utca 3. (Madarász Viktor Tagóvoda)",I,N,N,N,1217,1220,1220,01,013,01131852
086,"Budapest XIII. kerület, 086. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1131 Budapest 13, Gyöngyösi sétány 7. (Számítástechnikai Ált.Isk.)",N,N,N,N,713,713,713,01,013,01131852
087,"Budapest XIII. kerület, 087. számú szavazókör",11,"BUDAPEST főváros, 11. számú OEVK","1131 Budapest 13, Gyöngyösi sétány 7. (Számítástechnikai Ált.Isk.)",N,N,N,N,982,982,982,01,013,01131852
088,"Budapest XIII. kerület, 088. számú szavazókör",07,"BUDAPEST főváros, 07. számú OEVK","1133 Budapest 13, Kárpát utca 49-53. (Berzsenyi Dániel Gimnázium)",I,N,I,N,0,0,0,01,013,01131852
001,"Budapest XIV. kerület, 001. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1146 Budapest 14, Hermina út 23. (Liszt Ferenc Ált.Isk.)",I,N,N,N,1115,1119,1119,01,014,01131852
002,"Budapest XIV. kerület, 002. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1142 Budapest 14, Ungvár utca 36.(Zuglói Hajós Alfréd Ált.Isk.)",N,N,N,N,1147,1147,1147,01,014,01131852
003,"Budapest XIV. kerület, 003. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1145 Budapest 14, Erzsébet királyné útja 17. (Herminka Óvoda)",N,N,N,N,1177,1178,1178,01,014,01131852
004,"Budapest XIV. kerület, 004. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1145 Budapest 14, Erzsébet királyné útja 35-37. (Jókai Mór Ált.Isk.)",N,N,N,N,1237,1236,1236,01,014,01131852
005,"Budapest XIV. kerület, 005. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1145 Budapest 14, Erzsébet királyné útja 35-37. (Jókai Mór Ált.Isk.)",N,N,N,N,1477,1477,1477,01,014,01131852
006,"Budapest XIV. kerület, 006. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1146 Budapest 14, Thököly út 92. (Vadvirág Bölcsőde)",N,N,N,N,1203,1202,1202,01,014,01131852
007,"Budapest XIV. kerület, 007. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1146 Budapest 14, Ajtósi Dürer sor 15. (Szent István Gimnázium)",N,N,N,N,1181,1181,1181,01,014,01131852
008,"Budapest XIV. kerület, 008. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1146 Budapest 14, Hermina út 9-15. (Városligeti Ált.Isk.)",N,N,N,N,1147,1144,1144,01,014,01131852
009,"Budapest XIV. kerület, 009. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1149 Budapest 14, Egressy út 1/F (Meseház Óvoda)",N,N,N,N,1099,1100,1100,01,014,01131852
010,"Budapest XIV. kerület, 010. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1146 Budapest 14, Thököly út 48-54. (Petrik Lajos Szakközépiskola)",I,N,N,N,1082,1082,1082,01,014,01131852
011,"Budapest XIV. kerület, 011. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1149 Budapest 14, Egressy út 1/F (Meseház Óvoda)",N,N,N,N,1229,1229,1229,01,014,01131852
012,"Budapest XIV. kerület, 012. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1142 Budapest 14, Utász utca 23. (Csibe Bölcsőde)",N,N,N,N,1127,1126,1126,01,014,01131852
013,"Budapest XIV. kerület, 013. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1143 Budapest 14, Őrnagy utca 11. (Meseház Óvoda)",N,I,N,N,984,984,984,01,014,01131852
014,"Budapest XIV. kerület, 014. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1149 Budapest 14, Mogyoródi út 19-21. (B-E-K Kollégium)",I,N,N,N,1298,1301,1301,01,014,01131852
015,"Budapest XIV. kerület, 015. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1143 Budapest 14, Őrnagy utca 5-7. (Csanádi Árpád KSI)",N,N,N,N,1040,1041,1041,01,014,01131852
016,"Budapest XIV. kerület, 016. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1145 Budapest 14, Bácskai utca 17/A (Ringató Bölcsőde)",N,N,N,N,1326,1324,1324,01,014,01131852
017,"Budapest XIV. kerület, 017. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1146 Budapest 14, Hermina út 9-15. (Városligeti Ált.Isk.)",N,N,N,N,1141,1143,1143,01,014,01131852
018,"Budapest XIV. kerület, 018. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1145 Budapest 14, Újvidék tér 3. (Arany János Ált.Isk.)",N,N,N,N,1207,1205,1205,01,014,01131852
019,"Budapest XIV. kerület, 019. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1149 Budapest 14, Bölcsőde utca 1. (Micimackó Kuckója Bölcsőde)",I,N,N,N,1273,1274,1274,01,014,01131852
020,"Budapest XIV. kerület, 020. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1145 Budapest 14, Újvidék sétány 3-5. (Napraforgó Óvoda)",I,N,N,N,1239,1241,1241,01,014,01131852
021,"Budapest XIV. kerület, 021. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1147 Budapest 14, Telepes utca 32. (Széchenyi István Ált.Isk.)",N,N,N,N,1365,1363,1363,01,014,01131852
022,"Budapest XIV. kerület, 022. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1147 Budapest 14, Telepes utca 32. (Széchenyi István Ált.Isk.)",N,N,N,N,1218,1218,1218,01,014,01131852
023,"Budapest XIV. kerület, 023. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1147 Budapest 14, Telepes utca 32. (Széchenyi István Ált. Isk.)",N,N,N,I,1272,1273,1273,01,014,01131852
024,"Budapest XIV. kerület, 024. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1141 Budapest 14, Szugló utca 90/A (Rózsavár Óvoda bej:Szabács utca)",I,N,N,N,1163,1168,1168,01,014,01131852
025,"Budapest XIV. kerület, 025. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1141 Budapest 14, Szugló utca 90/A (Rózsavár Óvoda bej:Szabács utca)",I,N,N,N,1269,1268,1268,01,014,01131852
026,"Budapest XIV. kerület, 026. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1142 Budapest 14, Ungvár utca 24/A (Örökzöld Óvoda)",N,N,N,N,1169,1169,1169,01,014,01131852
027,"Budapest XIV. kerület, 027. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1142 Budapest 14, Ungvár utca 36. (Zuglói Hajós Alfréd Ált.Isk.)",N,N,N,N,1173,1172,1172,01,014,01131852
028,"Budapest XIV. kerület, 028. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1142 Budapest 14, Ungvár utca 36. (Zuglói Hajós Alfréd Ált.Isk.)",N,N,N,N,1078,1077,1077,01,014,01131852
029,"Budapest XIV. kerület, 029. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1147 Budapest 14, Kerékgyártó utca 35-39. (Kerékgyártó Óvoda)",I,N,N,N,1216,1220,1220,01,014,01131852
030,"Budapest XIV. kerület, 030. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1142 Budapest 14, Ungvár utca 24/A (Örökzöld Óvoda)",N,N,N,N,1202,1202,1202,01,014,01131852
031,"Budapest XIV. kerület, 031. számú szavazókör",08,"BUDAPEST főváros, 08. számú OEVK","1142 Budapest 14, Csáktornya park 1. (Munkácsy Mihály Ált.Isk.)",I,N,N,N,1391,1391,1391,01,014,01131852
